 "Time" "Wmdisp" "Wmwg" "wg1" "wg2" "wg3" "wg4"
  5.9280000e+001  1.4888000e+000  1.5875000e-002  1.1205000e-002  1.2055000e-002 -5.6500000e-003 -4.5100000e-003
  5.9300000e+001  1.4857000e+000  1.5120000e-002  1.0800000e-002  1.1240000e-002 -5.1800000e-003 -4.4700000e-003
  5.9320000e+001  1.4826000e+000  1.4835000e-002  1.0565000e-002  1.0540000e-002 -4.6800000e-003 -4.3900000e-003
  5.9340000e+001  1.4792000e+000  1.5015000e-002  1.0440000e-002  1.0040000e-002 -4.1650000e-003 -4.2600000e-003
  5.9360000e+001  1.4760000e+000  1.5410000e-002  1.0415000e-002  9.6300000e-003 -3.6000000e-003 -4.0800000e-003
  5.9380000e+001  1.4731000e+000  1.5955000e-002  1.0535000e-002  9.4200000e-003 -2.9900000e-003 -3.8700000e-003
  5.9400000e+001  1.4700000e+000  1.6515000e-002  1.0735000e-002  9.3150000e-003 -2.3800000e-003 -3.6100000e-003
  5.9420000e+001  1.4667000e+000  1.7210000e-002  1.0995000e-002  9.3850000e-003 -1.7050000e-003 -3.3000000e-003
  5.9440000e+001  1.4631000e+000  1.8190000e-002  1.1385000e-002  9.5800000e-003 -9.6500000e-004 -2.9900000e-003
  5.9460000e+001  1.4597000e+000  1.9395000e-002  1.1805000e-002  9.9300000e-003 -2.1500000e-004 -2.6700000e-003
  5.9480000e+001  1.4564000e+000  2.0715000e-002  1.2260000e-002  1.0415000e-002  5.5000000e-004 -2.3200000e-003
  5.9500000e+001  1.4531000e+000  2.2150000e-002  1.2725000e-002  1.0980000e-002  1.3500000e-003 -1.9550000e-003
  5.9520000e+001  1.4499000e+000  2.3700000e-002  1.3180000e-002  1.1630000e-002  2.1500000e-003 -1.5750000e-003
  5.9540000e+001  1.4466000e+000  2.5140000e-002  1.3560000e-002  1.2365000e-002  2.9600000e-003 -1.2000000e-003
  5.9560000e+001  1.4431000e+000  2.6410000e-002  1.3930000e-002  1.3180000e-002  3.6950000e-003 -8.3000000e-004
  5.9580000e+001  1.4395000e+000  2.7465000e-002  1.4250000e-002  1.4005000e-002  4.4350000e-003 -4.5000000e-004
  5.9600000e+001  1.4360000e+000  2.8270000e-002  1.4615000e-002  1.4855000e-002  5.0800000e-003 -9.0000000e-005
  5.9620000e+001  1.4325000e+000  2.8955000e-002  1.4880000e-002  1.5745000e-002  5.6450000e-003  2.8000000e-004
  5.9640000e+001  1.4292000e+000  2.9585000e-002  1.5065000e-002  1.6600000e-002  6.1550000e-003  6.2000000e-004
  5.9660000e+001  1.4258000e+000  3.0210000e-002  1.5125000e-002  1.7385000e-002  6.5700000e-003  9.5000000e-004
  5.9680000e+001  1.4222000e+000  3.0620000e-002  1.5170000e-002  1.8155000e-002  6.8850000e-003  1.2450000e-003
  5.9700000e+001  1.4184000e+000  3.0805000e-002  1.5085000e-002  1.8825000e-002  7.0900000e-003  1.5050000e-003
  5.9720000e+001  1.4143000e+000  3.0590000e-002  1.4880000e-002  1.9420000e-002  7.1900000e-003  1.7250000e-003
  5.9740000e+001  1.4107000e+000  2.9935000e-002  1.4590000e-002  1.9850000e-002  7.2050000e-003  1.9300000e-003
  5.9760000e+001  1.4073000e+000  2.8850000e-002  1.4215000e-002  2.0170000e-002  7.1600000e-003  2.0550000e-003
  5.9780000e+001  1.4039000e+000  2.7480000e-002  1.3705000e-002  2.0305000e-002  7.0000000e-003  2.1700000e-003
  5.9800000e+001  1.4003000e+000  2.5900000e-002  1.3080000e-002  2.0260000e-002  6.7700000e-003  2.1800000e-003
  5.9820000e+001  1.3963000e+000  2.4200000e-002  1.2350000e-002  2.0075000e-002  6.4700000e-003  2.1850000e-003
  5.9840000e+001  1.3925000e+000  2.2310000e-002  1.1520000e-002  1.9675000e-002  6.1050000e-003  2.0900000e-003
  5.9860000e+001  1.3887000e+000  2.0185000e-002  1.0610000e-002  1.9100000e-002  5.6900000e-003  1.9700000e-003
  5.9880000e+001  1.3850000e+000  1.7720000e-002  9.6250000e-003  1.8340000e-002  5.1950000e-003  1.8000000e-003
  5.9900000e+001  1.3813000e+000  1.4895000e-002  8.5750000e-003  1.7400000e-002  4.6600000e-003  1.6000000e-003
  5.9920000e+001  1.3776000e+000  1.1880000e-002  7.4450000e-003  1.6290000e-002  4.0800000e-003  1.3700000e-003
  5.9940000e+001  1.3740000e+000  8.7650000e-003  6.2150000e-003  1.5010000e-002  3.4600000e-003  1.1250000e-003
  5.9960000e+001  1.3704000e+000  5.6550000e-003  4.9700000e-003  1.3570000e-002  2.7800000e-003  8.4000000e-004
  5.9980000e+001  1.3666000e+000  2.6250000e-003  3.7800000e-003  1.2030000e-002  2.0600000e-003  5.5000000e-004
  6.0000000e+001  1.3624000e+000 -4.1000000e-004  2.5950000e-003  1.0385000e-002  1.3150000e-003  2.6500000e-004
  6.0020000e+001  1.3585000e+000 -3.4500000e-003  1.4200000e-003  8.6450000e-003  5.3500000e-004 -1.5000000e-005
  6.0040000e+001  1.3545000e+000 -6.5200000e-003  3.3500000e-004  6.8450000e-003 -2.8500000e-004 -2.8500000e-004
  6.0060000e+001  1.3508000e+000 -9.5550000e-003 -7.0500000e-004  5.0100000e-003 -1.1100000e-003 -5.7000000e-004
  6.0080000e+001  1.3470000e+000 -1.2520000e-002 -1.6450000e-003  3.1150000e-003 -1.9750000e-003 -8.4000000e-004
  6.0100000e+001  1.3427000e+000 -1.5350000e-002 -2.4950000e-003  1.2800000e-003 -2.8700000e-003 -1.1100000e-003
  6.0120000e+001  1.3383000e+000 -1.8070000e-002 -3.2300000e-003 -5.0500000e-004 -3.7750000e-003 -1.3850000e-003
  6.0140000e+001  1.3344000e+000 -2.0435000e-002 -3.8100000e-003 -2.2600000e-003 -4.6850000e-003 -1.6600000e-003
  6.0160000e+001  1.3304000e+000 -2.2400000e-002 -4.2750000e-003 -3.9150000e-003 -5.6050000e-003 -1.9500000e-003
  6.0180000e+001  1.3265000e+000 -2.3885000e-002 -4.5500000e-003 -5.4550000e-003 -6.5150000e-003 -2.2500000e-003
  6.0200000e+001  1.3227000e+000 -2.4865000e-002 -4.7550000e-003 -6.8400000e-003 -7.4400000e-003 -2.5500000e-003
  6.0220000e+001  1.3186000e+000 -2.5515000e-002 -4.8200000e-003 -8.1000000e-003 -8.3500000e-003 -2.8750000e-003
  6.0240000e+001  1.3143000e+000 -2.6005000e-002 -4.8400000e-003 -9.2100000e-003 -9.2200000e-003 -3.2150000e-003
  6.0260000e+001  1.3101000e+000 -2.6415000e-002 -4.7600000e-003 -1.0145000e-002 -1.0065000e-002 -3.5450000e-003
  6.0280000e+001  1.3061000e+000 -2.6590000e-002 -4.5600000e-003 -1.0885000e-002 -1.0855000e-002 -3.8750000e-003
  6.0300000e+001  1.3020000e+000 -2.6605000e-002 -4.2900000e-003 -1.1455000e-002 -1.1650000e-002 -4.2050000e-003
  6.0320000e+001  1.2978000e+000 -2.6270000e-002 -3.9950000e-003 -1.1845000e-002 -1.2360000e-002 -4.5150000e-003
  6.0340000e+001  1.2935000e+000 -2.5590000e-002 -3.6500000e-003 -1.2055000e-002 -1.3025000e-002 -4.8200000e-003
  6.0360000e+001  1.2892000e+000 -2.4450000e-002 -3.2650000e-003 -1.2080000e-002 -1.3655000e-002 -5.0900000e-003
  6.0380000e+001  1.2848000e+000 -2.3050000e-002 -2.9600000e-003 -1.1930000e-002 -1.4195000e-002 -5.3500000e-003
  6.0400000e+001  1.2804000e+000 -2.1385000e-002 -2.6600000e-003 -1.1635000e-002 -1.4690000e-002 -5.5950000e-003
  6.0420000e+001  1.2764000e+000 -1.9580000e-002 -2.3400000e-003 -1.1195000e-002 -1.5115000e-002 -5.8200000e-003
  6.0440000e+001  1.2721000e+000 -1.7760000e-002 -2.0350000e-003 -1.0625000e-002 -1.5495000e-002 -6.0150000e-003
  6.0460000e+001  1.2677000e+000 -1.6060000e-002 -1.7600000e-003 -9.9500000e-003 -1.5800000e-002 -6.2250000e-003
  6.0480000e+001  1.2633000e+000 -1.4485000e-002 -1.5150000e-003 -9.1750000e-003 -1.6015000e-002 -6.3900000e-003
  6.0500000e+001  1.2590000e+000 -1.3040000e-002 -1.3300000e-003 -8.3000000e-003 -1.6175000e-002 -6.5700000e-003
  6.0520000e+001  1.2545000e+000 -1.1585000e-002 -1.2450000e-003 -7.3450000e-003 -1.6270000e-002 -6.7200000e-003
  6.0540000e+001  1.2501000e+000 -1.0115000e-002 -1.1600000e-003 -6.3700000e-003 -1.6325000e-002 -6.8900000e-003
  6.0560000e+001  1.2456000e+000 -8.5800000e-003 -1.1200000e-003 -5.3850000e-003 -1.6265000e-002 -7.0050000e-003
  6.0580000e+001  1.2411000e+000 -7.1700000e-003 -1.1650000e-003 -4.4000000e-003 -1.6185000e-002 -7.1400000e-003
  6.0600000e+001  1.2365000e+000 -6.0200000e-003 -1.3150000e-003 -3.4350000e-003 -1.6030000e-002 -7.2500000e-003
  6.0620000e+001  1.2321000e+000 -5.1900000e-003 -1.5100000e-003 -2.5650000e-003 -1.5825000e-002 -7.3250000e-003
  6.0640000e+001  1.2278000e+000 -4.7650000e-003 -1.7700000e-003 -1.7350000e-003 -1.5565000e-002 -7.4050000e-003
  6.0660000e+001  1.2234000e+000 -4.7400000e-003 -2.1700000e-003 -9.6000000e-004 -1.5255000e-002 -7.4600000e-003
  6.0680000e+001  1.2186000e+000 -4.9100000e-003 -2.6200000e-003 -2.9000000e-004 -1.4890000e-002 -7.5200000e-003
  6.0700000e+001  1.2137000e+000 -5.1650000e-003 -3.1650000e-003  2.6500000e-004 -1.4505000e-002 -7.4850000e-003
  6.0720000e+001  1.2093000e+000 -5.5100000e-003 -3.8600000e-003  6.5000000e-004 -1.4070000e-002 -7.4450000e-003
  6.0740000e+001  1.2048000e+000 -5.9150000e-003 -4.6150000e-003  8.9000000e-004 -1.3615000e-002 -7.3900000e-003
  6.0760000e+001  1.2000000e+000 -6.6150000e-003 -5.4800000e-003  9.9000000e-004 -1.3105000e-002 -7.2700000e-003
  6.0780000e+001  1.1958000e+000 -7.6550000e-003 -6.3600000e-003  9.6000000e-004 -1.2565000e-002 -7.1150000e-003
  6.0800000e+001  1.1909000e+000 -9.0250000e-003 -7.2850000e-003  8.0500000e-004 -1.2010000e-002 -6.8850000e-003
  6.0820000e+001  1.1861000e+000 -1.0675000e-002 -8.2650000e-003  4.6500000e-004 -1.1390000e-002 -6.6300000e-003
  6.0840000e+001  1.1814000e+000 -1.2525000e-002 -9.2150000e-003 -3.5000000e-005 -1.0750000e-002 -6.3000000e-003
  6.0860000e+001  1.1763000e+000 -1.4630000e-002 -1.0155000e-002 -6.0500000e-004 -1.0060000e-002 -5.9100000e-003
  6.0880000e+001  1.1715000e+000 -1.6785000e-002 -1.1080000e-002 -1.3550000e-003 -9.3150000e-003 -5.4650000e-003
  6.0900000e+001  1.1666000e+000 -1.8920000e-002 -1.1970000e-002 -2.2100000e-003 -8.5200000e-003 -4.9500000e-003
  6.0920000e+001  1.1620000e+000 -2.0895000e-002 -1.2795000e-002 -3.1850000e-003 -7.6850000e-003 -4.4100000e-003
  6.0940000e+001  1.1576000e+000 -2.2680000e-002 -1.3545000e-002 -4.1950000e-003 -6.7950000e-003 -3.8600000e-003
  6.0960000e+001  1.1529000e+000 -2.4365000e-002 -1.4155000e-002 -5.2750000e-003 -5.8500000e-003 -3.2750000e-003
  6.0980000e+001  1.1482000e+000 -2.6030000e-002 -1.4730000e-002 -6.4650000e-003 -4.8600000e-003 -2.6950000e-003
  6.1000000e+001  1.1428000e+000 -2.7730000e-002 -1.5190000e-002 -7.6500000e-003 -3.8200000e-003 -2.1150000e-003
  6.1020000e+001  1.1376000e+000 -2.9550000e-002 -1.5550000e-002 -8.8150000e-003 -2.7850000e-003 -1.5300000e-003
  6.1040000e+001  1.1328000e+000 -3.1195000e-002 -1.5865000e-002 -9.9900000e-003 -1.7500000e-003 -9.7500000e-004
  6.1060000e+001  1.1279000e+000 -3.2555000e-002 -1.6120000e-002 -1.1180000e-002 -7.2000000e-004 -4.5000000e-004
  6.1080000e+001  1.1229000e+000 -3.3500000e-002 -1.6250000e-002 -1.2325000e-002  3.0000000e-004  5.5000000e-005
  6.1100000e+001  1.1182000e+000 -3.3855000e-002 -1.6340000e-002 -1.3415000e-002  1.2400000e-003  5.1000000e-004
  6.1120000e+001  1.1131000e+000 -3.3780000e-002 -1.6345000e-002 -1.4450000e-002  2.1650000e-003  9.5000000e-004
  6.1140000e+001  1.1081000e+000 -3.3505000e-002 -1.6325000e-002 -1.5455000e-002  3.0550000e-003  1.3400000e-003
  6.1160000e+001  1.1029000e+000 -3.3270000e-002 -1.6190000e-002 -1.6385000e-002  3.8350000e-003  1.6800000e-003
  6.1180000e+001  1.0980000e+000 -3.3035000e-002 -1.6080000e-002 -1.7225000e-002  4.5800000e-003  1.9850000e-003
  6.1200000e+001  1.0930000e+000 -3.2775000e-002 -1.5940000e-002 -1.8020000e-002  5.2550000e-003  2.2350000e-003
  6.1220000e+001  1.0877000e+000 -3.2385000e-002 -1.5815000e-002 -1.8695000e-002  5.8400000e-003  2.4250000e-003
  6.1240000e+001  1.0821000e+000 -3.1720000e-002 -1.5640000e-002 -1.9290000e-002  6.3700000e-003  2.5600000e-003
  6.1260000e+001  1.0769000e+000 -3.0750000e-002 -1.5395000e-002 -1.9805000e-002  6.8000000e-003  2.6150000e-003
  6.1280000e+001  1.0720000e+000 -2.9415000e-002 -1.5155000e-002 -2.0250000e-002  7.1900000e-003  2.6000000e-003
  6.1300000e+001  1.0669000e+000 -2.7865000e-002 -1.4940000e-002 -2.0615000e-002  7.4600000e-003  2.5300000e-003
  6.1320000e+001  1.0614000e+000 -2.6205000e-002 -1.4700000e-002 -2.0905000e-002  7.6950000e-003  2.3800000e-003
  6.1340000e+001  1.0558000e+000 -2.4680000e-002 -1.4470000e-002 -2.1125000e-002  7.8050000e-003  2.1750000e-003
  6.1360000e+001  1.0504000e+000 -2.3345000e-002 -1.4265000e-002 -2.1265000e-002  7.8450000e-003  1.9400000e-003
  6.1380000e+001  1.0452000e+000 -2.2255000e-002 -1.4090000e-002 -2.1365000e-002  7.8200000e-003  1.6250000e-003
  6.1400000e+001  1.0402000e+000 -2.1330000e-002 -1.4045000e-002 -2.1435000e-002  7.6800000e-003  1.3050000e-003
  6.1420000e+001  1.0350000e+000 -2.0445000e-002 -1.3990000e-002 -2.1435000e-002  7.4900000e-003  9.7000000e-004
  6.1440000e+001  1.0298000e+000 -1.9490000e-002 -1.3975000e-002 -2.1430000e-002  7.2050000e-003  6.4500000e-004
  6.1460000e+001  1.0246000e+000 -1.8530000e-002 -1.4055000e-002 -2.1420000e-002  6.8250000e-003  2.7500000e-004
  6.1480000e+001  1.0193000e+000 -1.7630000e-002 -1.4180000e-002 -2.1315000e-002  6.3900000e-003 -4.0000000e-005
  6.1500000e+001  1.0137000e+000 -1.6960000e-002 -1.4380000e-002 -2.1245000e-002  5.8700000e-003 -3.0500000e-004
  6.1520000e+001  1.0079000e+000 -1.6620000e-002 -1.4650000e-002 -2.1155000e-002  5.2800000e-003 -5.3000000e-004
  6.1540000e+001  1.0024000e+000 -1.6600000e-002 -1.5005000e-002 -2.1005000e-002  4.6000000e-003 -7.2500000e-004
  6.1560000e+001  9.9700000e-001 -1.6885000e-002 -1.5435000e-002 -2.0915000e-002  3.8900000e-003 -8.6500000e-004
  6.1580000e+001  9.9180000e-001 -1.7385000e-002 -1.5855000e-002 -2.0830000e-002  3.1250000e-003 -9.3000000e-004
  6.1600000e+001  9.8660000e-001 -1.8120000e-002 -1.6300000e-002 -2.0640000e-002  2.3300000e-003 -9.6500000e-004
  6.1620000e+001  9.8130000e-001 -1.9050000e-002 -1.6740000e-002 -2.0460000e-002  1.5100000e-003 -9.7500000e-004
  6.1640000e+001  9.7570000e-001 -2.0285000e-002 -1.7210000e-002 -2.0290000e-002  6.9500000e-004 -9.4000000e-004
  6.1660000e+001  9.6980000e-001 -2.1720000e-002 -1.7625000e-002 -2.0125000e-002 -1.2500000e-004 -8.9500000e-004
  6.1680000e+001  9.6400000e-001 -2.3340000e-002 -1.7950000e-002 -1.9890000e-002 -9.1000000e-004 -8.7500000e-004
  6.1700000e+001  9.5850000e-001 -2.5030000e-002 -1.8195000e-002 -1.9640000e-002 -1.7400000e-003 -8.2000000e-004
  6.1720000e+001  9.5280000e-001 -2.6760000e-002 -1.8425000e-002 -1.9415000e-002 -2.4800000e-003 -8.1500000e-004
  6.1740000e+001  9.4740000e-001 -2.8660000e-002 -1.8600000e-002 -1.9160000e-002 -3.2350000e-003 -8.1000000e-004
  6.1760000e+001  9.4190000e-001 -3.0785000e-002 -1.8745000e-002 -1.8900000e-002 -3.9250000e-003 -8.6500000e-004
  6.1780000e+001  9.3650000e-001 -3.3165000e-002 -1.8815000e-002 -1.8610000e-002 -4.5950000e-003 -8.9500000e-004
  6.1800000e+001  9.3070000e-001 -3.5665000e-002 -1.8855000e-002 -1.8300000e-002 -5.2050000e-003 -9.3500000e-004
  6.1820000e+001  9.2500000e-001 -3.8205000e-002 -1.8870000e-002 -1.8000000e-002 -5.7850000e-003 -9.9000000e-004
  6.1840000e+001  9.1890000e-001 -4.0585000e-002 -1.8905000e-002 -1.7725000e-002 -6.3050000e-003 -1.0800000e-003
  6.1860000e+001  9.1300000e-001 -4.2770000e-002 -1.8945000e-002 -1.7445000e-002 -6.8150000e-003 -1.1050000e-003
  6.1880000e+001  9.0740000e-001 -4.4765000e-002 -1.8990000e-002 -1.7135000e-002 -7.2500000e-003 -1.1500000e-003
  6.1900000e+001  9.0190000e-001 -4.6435000e-002 -1.9055000e-002 -1.6905000e-002 -7.6350000e-003 -1.1800000e-003
  6.1920000e+001  8.9620000e-001 -4.7980000e-002 -1.9175000e-002 -1.6680000e-002 -7.9700000e-003 -1.1850000e-003
  6.1940000e+001  8.9050000e-001 -4.9460000e-002 -1.9335000e-002 -1.6495000e-002 -8.2650000e-003 -1.1850000e-003
  6.1960000e+001  8.8420000e-001 -5.0945000e-002 -1.9585000e-002 -1.6400000e-002 -8.4750000e-003 -1.2050000e-003
  6.1980000e+001  8.7850000e-001 -5.2285000e-002 -1.9845000e-002 -1.6320000e-002 -8.6600000e-003 -1.2300000e-003
  6.2000000e+001  8.7290000e-001 -5.3385000e-002 -2.0175000e-002 -1.6325000e-002 -8.7300000e-003 -1.2400000e-003
  6.2020000e+001  8.6720000e-001 -5.4000000e-002 -2.0555000e-002 -1.6395000e-002 -8.7600000e-003 -1.2950000e-003
  6.2040000e+001  8.6110000e-001 -5.4060000e-002 -2.0945000e-002 -1.6515000e-002 -8.6850000e-003 -1.3650000e-003
  6.2060000e+001  8.5500000e-001 -5.3640000e-002 -2.1355000e-002 -1.6725000e-002 -8.5450000e-003 -1.4200000e-003
  6.2080000e+001  8.4920000e-001 -5.2925000e-002 -2.1850000e-002 -1.7070000e-002 -8.3100000e-003 -1.4650000e-003
  6.2100000e+001  8.4330000e-001 -5.2060000e-002 -2.2410000e-002 -1.7505000e-002 -7.9700000e-003 -1.4700000e-003
  6.2120000e+001  8.3710000e-001 -5.1290000e-002 -2.2945000e-002 -1.8020000e-002 -7.5350000e-003 -1.4600000e-003
  6.2140000e+001  8.3140000e-001 -5.0680000e-002 -2.3540000e-002 -1.8605000e-002 -7.0300000e-003 -1.3600000e-003
  6.2160000e+001  8.2530000e-001 -5.0060000e-002 -2.4180000e-002 -1.9290000e-002 -6.4200000e-003 -1.2050000e-003
  6.2180000e+001  8.1920000e-001 -4.9325000e-002 -2.4860000e-002 -2.0060000e-002 -5.6950000e-003 -9.2500000e-004
  6.2200000e+001  8.1330000e-001 -4.8325000e-002 -2.5545000e-002 -2.0910000e-002 -4.9200000e-003 -5.7000000e-004
  6.2220000e+001  8.0720000e-001 -4.6880000e-002 -2.6245000e-002 -2.1830000e-002 -4.0700000e-003 -1.0500000e-004
  6.2240000e+001  8.0110000e-001 -4.5130000e-002 -2.6935000e-002 -2.2765000e-002 -3.1300000e-003  4.5000000e-004
  6.2260000e+001  7.9490000e-001 -4.3365000e-002 -2.7615000e-002 -2.3790000e-002 -2.1550000e-003  1.1200000e-003
  6.2280000e+001  7.8880000e-001 -4.1925000e-002 -2.8285000e-002 -2.4815000e-002 -1.1200000e-003  1.8500000e-003
  6.2300000e+001  7.8280000e-001 -4.0910000e-002 -2.8925000e-002 -2.5855000e-002 -6.5000000e-005  2.6500000e-003
  6.2320000e+001  7.7690000e-001 -4.0265000e-002 -2.9470000e-002 -2.6860000e-002  1.0300000e-003  3.5050000e-003
  6.2340000e+001  7.7070000e-001 -3.9810000e-002 -2.9935000e-002 -2.7805000e-002  2.1400000e-003  4.3600000e-003
  6.2360000e+001  7.6470000e-001 -3.9540000e-002 -3.0360000e-002 -2.8755000e-002  3.2300000e-003  5.2250000e-003
  6.2380000e+001  7.5850000e-001 -3.9205000e-002 -3.0705000e-002 -2.9650000e-002  4.3550000e-003  6.0800000e-003
  6.2400000e+001  7.5240000e-001 -3.8885000e-002 -3.0945000e-002 -3.0450000e-002  5.4500000e-003  6.8900000e-003
  6.2420000e+001  7.4600000e-001 -3.8750000e-002 -3.1110000e-002 -3.1115000e-002  6.5450000e-003  7.7200000e-003
  6.2440000e+001  7.3930000e-001 -3.8835000e-002 -3.1180000e-002 -3.1685000e-002  7.6000000e-003  8.4750000e-003
  6.2460000e+001  7.3300000e-001 -3.9320000e-002 -3.1095000e-002 -3.2170000e-002  8.6200000e-003  9.2100000e-003
  6.2480000e+001  7.2670000e-001 -4.0300000e-002 -3.0840000e-002 -3.2515000e-002  9.6050000e-003  9.9050000e-003
  6.2500000e+001  7.2040000e-001 -4.1605000e-002 -3.0490000e-002 -3.2675000e-002  1.0590000e-002  1.0575000e-002
  6.2520000e+001  7.1430000e-001 -4.3160000e-002 -3.0010000e-002 -3.2745000e-002  1.1515000e-002  1.1175000e-002
  6.2540000e+001  7.0800000e-001 -4.4770000e-002 -2.9470000e-002 -3.2650000e-002  1.2400000e-002  1.1765000e-002
  6.2560000e+001  7.0160000e-001 -4.6355000e-002 -2.8870000e-002 -3.2450000e-002  1.3285000e-002  1.2305000e-002
  6.2580000e+001  6.9510000e-001 -4.7890000e-002 -2.8145000e-002 -3.2110000e-002  1.4080000e-002  1.2800000e-002
  6.2600000e+001  6.8870000e-001 -4.9410000e-002 -2.7455000e-002 -3.1635000e-002  1.4835000e-002  1.3235000e-002
  6.2620000e+001  6.8230000e-001 -5.1060000e-002 -2.6700000e-002 -3.1070000e-002  1.5530000e-002  1.3660000e-002
  6.2640000e+001  6.7600000e-001 -5.2895000e-002 -2.5975000e-002 -3.0420000e-002  1.6140000e-002  1.4020000e-002
  6.2660000e+001  6.6950000e-001 -5.5050000e-002 -2.5280000e-002 -2.9670000e-002  1.6675000e-002  1.4330000e-002
  6.2680000e+001  6.6340000e-001 -5.7400000e-002 -2.4585000e-002 -2.8870000e-002  1.7140000e-002  1.4600000e-002
  6.2700000e+001  6.5720000e-001 -5.9930000e-002 -2.4015000e-002 -2.8015000e-002  1.7525000e-002  1.4820000e-002
  6.2720000e+001  6.5060000e-001 -6.2260000e-002 -2.3520000e-002 -2.7125000e-002  1.7835000e-002  1.4985000e-002
  6.2740000e+001  6.4420000e-001 -6.4370000e-002 -2.3125000e-002 -2.6220000e-002  1.8045000e-002  1.5085000e-002
  6.2760000e+001  6.3770000e-001 -6.6070000e-002 -2.2860000e-002 -2.5350000e-002  1.8220000e-002  1.5205000e-002
  6.2780000e+001  6.3100000e-001 -6.7190000e-002 -2.2710000e-002 -2.4510000e-002  1.8305000e-002  1.5190000e-002
  6.2800000e+001  6.2440000e-001 -6.7880000e-002 -2.2690000e-002 -2.3745000e-002  1.8350000e-002  1.5150000e-002
  6.2820000e+001  6.1800000e-001 -6.8470000e-002 -2.2865000e-002 -2.3090000e-002  1.8320000e-002  1.5060000e-002
  6.2840000e+001  6.1130000e-001 -6.9025000e-002 -2.3175000e-002 -2.2490000e-002  1.8255000e-002  1.4965000e-002
  6.2860000e+001  6.0470000e-001 -6.9655000e-002 -2.3600000e-002 -2.2020000e-002  1.8125000e-002  1.4770000e-002
  6.2880000e+001  5.9800000e-001 -7.0185000e-002 -2.4215000e-002 -2.1685000e-002  1.7940000e-002  1.4545000e-002
  6.2900000e+001  5.9160000e-001 -7.0360000e-002 -2.5015000e-002 -2.1500000e-002  1.7705000e-002  1.4315000e-002
